ICD10Code,icd10_count_acu_all,icd10_patient_count_acu_all,icd10_count_acu_24,icd10_patient_count_acu_24,icd10_count_all_all,icd10_patient_count_all_all,icd10_count_all_24,icd10_patient_count_all_24,icd10_count_acu_all_%,icd10_patient_count_acu_all_%,icd10_count_acu_24_%,icd10_patient_count_acu_24_%,icd10_count_all_all_%,icd10_patient_count_all_all_%,icd10_count_all_24_%,icd10_patient_count_all_24_%
N35.913,0.0,0.0,0.0,0.0,419.0,214.0,115.0,73.0,0.0,0.0,0.0,0.0,2.285592445635847e-06,6.485654278258814e-06,2.1103519940504957e-06,5.131426012744916e-06
N35.914,0.0,0.0,0.0,0.0,527.0,299.0,144.0,100.0,0.0,0.0,0.0,0.0,2.8747188994035598e-06,9.06173191214666e-06,2.6425277142893164e-06,7.029350702390296e-06
N35.916,0.0,0.0,0.0,0.0,364.0,135.0,108.0,50.0,0.0,0.0,0.0,0.0,1.985574344180068e-06,4.091417418527756e-06,1.9818957857169874e-06,3.514675351195148e-06
N35.919,0.0,0.0,0.0,0.0,4721.0,1429.0,1591.0,690.0,0.0,0.0,0.0,0.0,2.5752462854049725e-05,4.3308411045008624e-05,2.9196261065515986e-05,4.850251984649304e-05
N36.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5050193988143017e-06,2.6008597598844093e-06
N36.2,0.0,0.0,0.0,0.0,354.0,167.0,111.0,68.0,0.0,0.0,0.0,0.0,1.931025598460835e-06,5.061234880697299e-06,2.036948446431348e-06,4.779958477625401e-06
N36.41,0.0,0.0,0.0,0.0,221.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2055272803950411e-06,3.121599956358214e-06,0.0,0.0
N36.42,0.0,0.0,0.0,0.0,374.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0401230898993003e-06,3.7883494615997747e-06,0.0,0.0
N36.5,0.0,0.0,0.0,0.0,274.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.494635632706974e-06,3.576201891750187e-06,0.0,0.0
N36.8,0.0,0.0,0.0,0.0,909.0,554.0,267.0,172.0,0.0,0.0,0.0,0.0,4.958480985878246e-06,1.67899648138102e-05,4.899686803578107e-06,1.2090483208111308e-05
N36.9,0.0,0.0,0.0,0.0,432.0,239.0,123.0,74.0,0.0,0.0,0.0,0.0,2.3565058150708495e-06,7.243324170578769e-06,2.257159089288791e-06,5.201719519768819e-06
N39.0,212.0,171.0,0.0,0.0,159000.0,39303.0,49066.0,15736.0,4.3954758942357276e-05,0.00012296045634867847,0.0,0.0,0.0008673250569357988,0.0011911479911140474,0.000900404616870275,0.0011061386265281369
N39.3,0.0,0.0,0.0,0.0,33597.0,8568.0,10731.0,4143.0,0.0,0.0,0.0,0.0,0.00018326742099290588,0.00025966862549589494,0.00019692336737526842,0.00029122599960002996
N39.41,0.0,0.0,0.0,0.0,47252.0,14260.0,16022.0,6856.0,0.0,0.0,0.0,0.0,0.000257753733272518,0.00043217490657930226,0.000294017909988496,0.00048193228415587864
N39.42,0.0,0.0,0.0,0.0,3353.0,1599.0,991.0,536.0,0.0,0.0,0.0,0.0,1.8290194439658702e-05,4.846056631278431e-05,1.8185728922643836e-05,3.7677319764811985e-05
N39.43,0.0,0.0,0.0,0.0,7373.0,4030.0,2879.0,1685.0,0.0,0.0,0.0,0.0,4.021879021879022e-05,0.00012213638664197672,5.283220339888154e-05,0.00011844455933527648
N39.44,0.0,0.0,0.0,0.0,2601.0,1125.0,925.0,465.0,0.0,0.0,0.0,0.0,1.4188128761572407e-05,3.409514515439797e-05,1.69745703869279e-05,3.268648076611487e-05
N39.45,0.0,0.0,0.0,0.0,825.0,475.0,251.0,182.0,0.0,0.0,0.0,0.0,4.500271521836692e-06,1.4395727954079144e-05,4.606072613101516e-06,1.2793418278350339e-05
N39.46,0.0,0.0,0.0,0.0,30470.0,8278.0,10877.0,3922.0,0.0,0.0,0.0,0.0,0.00016621002820650183,0.00025087965474498346,0.00019960259686336733,0.0002756911345477474
N39.490,0.0,0.0,0.0,0.0,1429.0,711.0,512.0,283.0,0.0,0.0,0.0,0.0,7.795015763278343e-06,2.154813173757952e-05,9.395654095250903e-06,1.9893062487764536e-05
N39.492,0.0,0.0,0.0,0.0,959.0,313.0,253.0,122.0,0.0,0.0,0.0,0.0,5.231224714474409e-06,9.486027051845836e-06,4.6427743869110905e-06,8.57580785691616e-06
N39.498,0.0,0.0,0.0,0.0,15082.0,5987.0,4946.0,2503.0,0.0,0.0,0.0,0.0,8.227041829374666e-05,0.0001814467858127828,9.07634866310761e-05,0.0001759446480808291
N39.8,0.0,0.0,0.0,0.0,2165.0,1441.0,461.0,328.0,0.0,0.0,0.0,0.0,1.1809803448213864e-05,4.36720925933222e-05,8.45975886310677e-06,2.305627030384017e-05
N39.9,0.0,0.0,0.0,0.0,5266.0,2988.0,1212.0,840.0,0.0,0.0,0.0,0.0,2.8725369495747902e-05,9.0556705530081e-05,2.2241274928601745e-05,5.904654590007848e-05
N40.0,1434.0,842.0,530.0,352.0,335769.0,59357.0,105465.0,33667.0,0.00029731662416669966,0.000605454410792908,0.0002478940697190378,0.000537818412946756,0.001831577780140102,0.0017989204719374226,0.0019353762874133524,0.002366571500973741
N40.1,1569.0,804.0,645.0,355.0,411153.0,62139.0,132065.0,39325.0,0.00032530668292716304,0.0005781298649376461,0.00030168240560147054,0.0005424020926025522,0.0022427880448699653,0.0018832339775547871,0.0024235098790806845,0.0027642921637149836
N40.2,0.0,0.0,0.0,0.0,2959.0,1196.0,559.0,304.0,0.0,0.0,0.0,0.0,1.6140973858320935e-05,3.624692764858664e-05,1.0258145779775888e-05,2.13692261352665e-05
N40.3,0.0,0.0,0.0,0.0,4061.0,1422.0,722.0,364.0,0.0,0.0,0.0,0.0,2.2152245636580372e-05,4.309626347515904e-05,1.3249340345256155e-05,2.5586836556700677e-05
N41.0,0.0,0.0,0.0,0.0,7116.0,3524.0,1576.0,843.0,0.0,0.0,0.0,0.0,3.881688745380594e-05,0.00010680114802142084,2.8920997761944183e-05,5.925742642115019e-05
N41.1,0.0,0.0,0.0,0.0,9717.0,3328.0,2178.0,1011.0,0.0,0.0,0.0,0.0,5.300501621537835e-05,0.0001008610160656324,3.996823167862591e-05,7.106673560116589e-05
N41.2,0.0,0.0,0.0,0.0,1072.0,157.0,323.0,66.0,0.0,0.0,0.0,0.0,5.847625541101738e-06,4.758166923769317e-06,5.927336470246174e-06,4.639371463577595e-06
N41.8,0.0,0.0,0.0,0.0,287.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5655490021419765e-06,4.6672465366909225e-06,0.0,0.0
N41.9,0.0,0.0,0.0,0.0,2197.0,1172.0,531.0,332.0,0.0,0.0,0.0,0.0,1.198435943451541e-05,3.5519564551959485e-05,9.744320946441854e-06,2.333744433193578e-05
N42.0,0.0,0.0,0.0,0.0,592.0,288.0,188.0,98.0,0.0,0.0,0.0,0.0,3.2292857465785717e-06,8.72835715952588e-06,3.449966738099941e-06,6.88876368834249e-06
N42.3,0.0,0.0,0.0,0.0,338.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.843747605310063e-06,7.000869805036383e-06,0.0,0.0
N42.30,0.0,0.0,0.0,0.0,1022.0,272.0,223.0,92.0,0.0,0.0,0.0,0.0,5.574881812505575e-06,8.243448428441109e-06,4.092247779767483e-06,6.467002646199072e-06
N42.31,0.0,0.0,0.0,0.0,604.0,254.0,151.0,85.0,0.0,0.0,0.0,0.0,3.294744241441651e-06,7.697926105970741e-06,2.7709839226228247e-06,5.9749480970317515e-06
N42.32,0.0,0.0,0.0,0.0,812.0,407.0,265.0,143.0,0.0,0.0,0.0,0.0,4.429358152401689e-06,1.2334865846968866e-05,4.862985029768534e-06,1.0051971504418122e-05
N42.39,0.0,0.0,0.0,0.0,717.0,160.0,153.0,67.0,0.0,0.0,0.0,0.0,3.91114506806898e-06,4.849087310847711e-06,2.8076856964323985e-06,4.709664970601498e-06
N42.89,0.0,0.0,0.0,0.0,5076.0,1942.0,1157.0,635.0,0.0,0.0,0.0,0.0,2.7688943327082484e-05,5.88557972354141e-05,2.1231976148838465e-05,4.4636376960178374e-05
N42.9,0.0,0.0,0.0,0.0,18570.0,3787.0,3824.0,1376.0,0.0,0.0,0.0,0.0,0.00010129702080061499,0.00011477183528862678,7.017379152390518e-05,9.672386566489047e-05
N43.2,0.0,0.0,0.0,0.0,3047.0,1503.0,801.0,484.0,0.0,0.0,0.0,0.0,1.6621002820650183e-05,4.555111392627569e-05,1.4699060410734321e-05,3.402205739956903e-05
N43.3,0.0,0.0,0.0,0.0,15556.0,5462.0,4031.0,1860.0,0.0,0.0,0.0,0.0,8.485602884083828e-05,0.00016553571807406375,7.397242511319607e-05,0.00013074592306445949
N43.40,0.0,0.0,0.0,0.0,2320.0,1217.0,486.0,333.0,0.0,0.0,0.0,0.0,1.265530900686197e-05,3.688337035813541e-05,8.918531035726443e-06,2.3407737838959684e-05
N43.41,0.0,0.0,0.0,0.0,1263.0,635.0,258.0,152.0,0.0,0.0,0.0,0.0,6.889506584339082e-06,1.9244815264926854e-05,4.734528821435025e-06,1.068461306763325e-05
N43.42,0.0,0.0,0.0,0.0,397.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1655852050535355e-06,6.485654278258814e-06,0.0,0.0
N44.2,0.0,0.0,0.0,0.0,1059.0,691.0,288.0,199.0,0.0,0.0,0.0,0.0,5.7767121716667355e-06,2.0941995823723553e-05,5.285055428578633e-06,1.3988407897756687e-05
N44.8,0.0,0.0,0.0,0.0,241.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3146247718335063e-06,5.4855300203964736e-06,0.0,0.0
N45.1,0.0,0.0,0.0,0.0,10126.0,4683.0,2469.0,1170.0,0.0,0.0,0.0,0.0,5.523605991529496e-05,0.00014192672422937396,4.5308339767918906e-05,8.224340321796645e-05
N45.2,0.0,0.0,0.0,0.0,1859.0,998.0,427.0,229.0,0.0,0.0,0.0,0.0,1.0140611829205346e-05,3.02461821014126e-05,7.835828708344015e-06,1.6097213108473778e-05
N45.3,0.0,0.0,0.0,0.0,3603.0,1378.0,1055.0,363.0,0.0,0.0,0.0,0.0,1.9653913082639516e-05,4.176276446467591e-05,1.93601856845502e-05,2.5516543049676774e-05
N45.4,0.0,0.0,0.0,0.0,388.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116491333906226e-06,5.788597977324456e-06,0.0,0.0
N46.01,0.0,0.0,0.0,0.0,234.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2764406498300435e-06,3.1519067520510123e-06,0.0,0.0
N46.11,0.0,0.0,0.0,0.0,260.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4182673887000485e-06,3.758042665906976e-06,0.0,0.0
N46.8,0.0,0.0,0.0,0.0,1622.0,888.0,491.0,301.0,0.0,0.0,0.0,0.0,8.847806555659532e-06,2.6912434575204797e-05,9.010285470250378e-06,2.1158345614194788e-05
N46.9,0.0,0.0,0.0,0.0,4923.0,2061.0,1641.0,800.0,0.0,0.0,0.0,0.0,2.6854347517578225e-05,6.246230592285709e-05,3.0113805410755333e-05,5.623480561912237e-05
N47.1,0.0,0.0,0.0,0.0,7211.0,1970.0,2107.0,707.0,0.0,0.0,0.0,0.0,3.933510053813865e-05,5.9704387514812444e-05,3.866531870838604e-05,4.969750946589939e-05
N47.2,0.0,0.0,0.0,0.0,343.0,188.0,104.0,49.0,0.0,0.0,0.0,0.0,1.8710219781696792e-06,5.697677590246061e-06,1.9084922380978395e-06,3.444381844171245e-06
N47.5,0.0,0.0,0.0,0.0,459.0,254.0,121.0,71.0,0.0,0.0,0.0,0.0,2.503787428512778e-06,7.697926105970741e-06,2.2204573154792174e-06,4.99083899869711e-06
N47.6,0.0,0.0,0.0,0.0,595.0,363.0,132.0,97.0,0.0,0.0,0.0,0.0,3.2456503702943417e-06,1.1001366836485745e-05,2.422317071431873e-06,6.818470181318587e-06
N47.7,0.0,0.0,0.0,0.0,230.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2546211515423505e-06,4.636939740998124e-06,0.0,0.0
N47.8,0.0,0.0,0.0,0.0,674.0,436.0,174.0,122.0,0.0,0.0,0.0,0.0,3.676585461476279e-06,1.3213762922060014e-05,3.193054321432924e-06,8.57580785691616e-06
N48.1,0.0,0.0,0.0,0.0,6532.0,3029.0,1810.0,1050.0,0.0,0.0,0.0,0.0,3.5631240703802754e-05,9.179928415348574e-05,3.3215105297664325e-05,7.38081823750981e-05
N48.29,0.0,0.0,0.0,0.0,608.0,441.0,140.0,118.0,0.0,0.0,0.0,0.0,3.316563739729344e-06,1.3365296900524004e-05,2.5691241666701685e-06,8.294633828820548e-06
N48.30,0.0,0.0,0.0,0.0,814.0,270.0,196.0,81.0,0.0,0.0,0.0,0.0,4.440267901545536e-06,8.182834837055513e-06,3.596773833338236e-06,5.693774068936139e-06
N48.33,0.0,0.0,0.0,0.0,386.0,189.0,105.0,60.0,0.0,0.0,0.0,0.0,2.1055815847623795e-06,5.727984385938859e-06,1.9268431250026266e-06,4.217610421434178e-06
N48.5,0.0,0.0,0.0,0.0,590.0,360.0,126.0,84.0,0.0,0.0,0.0,0.0,3.2183759974347253e-06,1.0910446449407351e-05,2.312211750003152e-06,5.904654590007848e-06
N48.6,0.0,0.0,0.0,0.0,8934.0,2372.0,2586.0,1006.0,0.0,0.0,0.0,0.0,4.8733849425562436e-05,7.188771938331732e-05,4.7455393535778975e-05,7.071526806604637e-05
N48.83,0.0,0.0,0.0,0.0,965.0,341.0,352.0,151.0,0.0,0.0,0.0,0.0,5.263953961905949e-06,1.0334617331244185e-05,6.459512190484995e-06,1.0614319560609347e-05
N48.89,0.0,0.0,0.0,0.0,3368.0,2133.0,960.0,635.0,0.0,0.0,0.0,0.0,1.837201755823755e-05,6.464439521273855e-05,1.7616851428595442e-05,4.4636376960178374e-05
N48.9,0.0,0.0,0.0,0.0,1608.0,1126.0,384.0,286.0,0.0,0.0,0.0,0.0,8.771438311652608e-06,3.412545195009077e-05,7.046740571438177e-06,2.0103943008836244e-05
N49.2,0.0,0.0,0.0,0.0,2836.0,1465.0,768.0,417.0,0.0,0.0,0.0,0.0,1.5470024285974374e-05,4.4399455689949357e-05,1.4093481142876353e-05,2.9312392428967533e-05
N49.3,0.0,0.0,0.0,0.0,1805.0,102.0,346.0,45.0,0.0,0.0,0.0,0.0,9.84604860232149e-06,3.091293160665416e-06,6.349406869056274e-06,3.163207816075633e-06
N50.0,0.0,0.0,0.0,0.0,434.0,230.0,103.0,60.0,0.0,0.0,0.0,0.0,2.3674155642146963e-06,6.970563009343585e-06,1.8901413511930527e-06,4.217610421434178e-06
N50.1,0.0,0.0,0.0,0.0,265.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4455417615596647e-06,5.333996041932483e-06,0.0,0.0
N50.3,0.0,0.0,0.0,0.0,4195.0,2451.0,1128.0,754.0,0.0,0.0,0.0,0.0,2.288319882921809e-05,7.428195624304838e-05,2.0699800428599645e-05,5.300130429602283e-05
N50.8,0.0,0.0,0.0,0.0,895.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8821127418713205e-06,1.615352210426144e-05,0.0,0.0
N50.811,0.0,0.0,0.0,0.0,8707.0,4207.0,2633.0,1416.0,0.0,0.0,0.0,0.0,4.749559289773585e-05,0.000127500689479602,4.831788522030396e-05,9.953560594584659e-05
N50.812,0.0,0.0,0.0,0.0,9641.0,4469.0,2997.0,1529.0,0.0,0.0,0.0,0.0,5.2590445747912176e-05,0.00013544106995111514,5.49976080536464e-05,0.00010747877223954762
N50.819,0.0,0.0,0.0,0.0,7974.0,4110.0,2276.0,1317.0,0.0,0.0,0.0,0.0,4.34971698365161e-05,0.0001245609302974006,4.176661859529503e-05,9.25765487504802e-05
N50.82,0.0,0.0,0.0,0.0,17965.0,7930.0,5386.0,2755.0,0.0,0.0,0.0,0.0,9.799682168460142e-05,0.00024033288984388968,9.883787686918234e-05,0.00019365861185085265
N50.89,0.0,0.0,0.0,0.0,5950.0,3544.0,1815.0,1144.0,0.0,0.0,0.0,0.0,3.245650370294342e-05,0.0001074072839352768,3.3306859732188255e-05,8.041577203534498e-05
N50.9,0.0,0.0,0.0,0.0,3327.0,2176.0,644.0,424.0,0.0,0.0,0.0,0.0,1.8148367700788698e-05,6.594758742752887e-05,1.1817971166682775e-05,2.9804446978134855e-05
N52.01,0.0,0.0,0.0,0.0,2774.0,1239.0,612.0,339.0,0.0,0.0,0.0,0.0,1.5131822062515131e-05,3.7550119863376967e-05,1.1230742785729594e-05,2.3829498881103103e-05
N52.02,0.0,0.0,0.0,0.0,321.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7510147375873674e-06,4.818780515154913e-06,0.0,0.0
N52.03,0.0,0.0,0.0,0.0,762.0,369.0,317.0,163.0,0.0,0.0,0.0,0.0,4.156614423805526e-06,1.1183207610642534e-05,5.817231148817454e-06,1.1457841644896183e-05
N52.1,0.0,0.0,0.0,0.0,7385.0,2696.0,2128.0,1034.0,0.0,0.0,0.0,0.0,4.02842487136533e-05,8.170712118778394e-05,3.9050687333386564e-05,7.268348626271566e-05
N52.2,0.0,0.0,0.0,0.0,2645.0,1216.0,800.0,367.0,0.0,0.0,0.0,0.0,1.4428143242737031e-05,3.685306356244261e-05,1.4680709523829535e-05,2.5797717077772385e-05
N52.31,0.0,0.0,0.0,0.0,7502.0,1827.0,2049.0,796.0,0.0,0.0,0.0,0.0,4.092246903856832e-05,5.5370515730742305e-05,3.7600967267908394e-05,5.595363159102675e-05
N52.34,0.0,0.0,0.0,0.0,456.0,211.0,111.0,64.0,0.0,0.0,0.0,0.0,2.487422804797008e-06,6.394733891180419e-06,2.036948446431348e-06,4.498784449529789e-06
N52.35,0.0,0.0,0.0,0.0,2466.0,918.0,895.0,441.0,0.0,0.0,0.0,0.0,1.3451720694362767e-05,2.7821638445988744e-05,1.6424043779784293e-05,3.09994365975412e-05
N52.37,0.0,0.0,0.0,0.0,360.0,182.0,101.0,59.0,0.0,0.0,0.0,0.0,1.9637548458923748e-06,5.515836816089272e-06,1.8534395773834787e-06,4.147316914410274e-06
N52.39,0.0,0.0,0.0,0.0,901.0,381.0,214.0,101.0,0.0,0.0,0.0,0.0,4.91484198930286e-06,1.1546889158956113e-05,3.927089797624401e-06,7.099644209414199e-06
N52.8,248.0,148.0,0.0,0.0,61084.0,22038.0,16086.0,8327.0,5.1418774611814166e-05,0.00010642191543628311,0.0,0.0,0.0003332055583513606,0.0006679011634778867,0.0002951923667504024,0.0005853340329880399
N52.9,1681.0,874.0,726.0,383.0,369288.0,76845.0,109125.0,41128.0,0.0003485280650099178,0.0006284645546710232,0.00033956810304909703,0.0005851831027233169,0.002014419720916398,0.0023289257150130773,0.0020025405334848723,0.0028910313568790806
N53.11,0.0,0.0,0.0,0.0,459.0,279.0,129.0,81.0,0.0,0.0,0.0,0.0,2.503787428512778e-06,8.455595998290698e-06,2.3672644107175123e-06,5.693774068936139e-06
N53.12,0.0,0.0,0.0,0.0,1274.0,532.0,496.0,214.0,0.0,0.0,0.0,0.0,6.949510204630237e-06,1.612321530856864e-05,9.102039904774311e-06,1.5042810503115233e-05
N53.13,0.0,0.0,0.0,0.0,232.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2655309006861971e-06,5.2127688591612896e-06,0.0,0.0
N53.14,0.0,0.0,0.0,0.0,1341.0,788.0,455.0,292.0,0.0,0.0,0.0,0.0,7.314986800949096e-06,2.3881755005924978e-05,8.349653541678048e-06,2.0525704050979664e-05
N53.19,0.0,0.0,0.0,0.0,1375.0,903.0,466.0,305.0,0.0,0.0,0.0,0.0,7.500452536394487e-06,2.7367036510596772e-05,8.551513297630705e-06,2.1439519642290402e-05
N53.8,0.0,0.0,0.0,0.0,3607.0,1451.0,749.0,384.0,0.0,0.0,0.0,0.0,1.967573258092721e-05,4.397516055025018e-05,1.3744814291685402e-05,2.6992706697178734e-05
N53.9,0.0,0.0,0.0,0.0,2900.0,1254.0,620.0,321.0,0.0,0.0,0.0,0.0,1.5819136258577462e-05,3.800472179876894e-05,1.1377549880967889e-05,2.256421575467285e-05
N60.01,0.0,0.0,0.0,0.0,1315.0,672.0,325.0,180.0,0.0,0.0,0.0,0.0,7.173160062079091e-06,2.0366166705560388e-05,5.9640382440557485e-06,1.2652831264302531e-05
N60.02,0.0,0.0,0.0,0.0,1347.0,703.0,338.0,205.0,0.0,0.0,0.0,0.0,7.347716048380635e-06,2.1305677372037134e-05,6.2025997738179785e-06,1.4410168939900105e-05
N60.09,0.0,0.0,0.0,0.0,421.0,246.0,143.0,96.0,0.0,0.0,0.0,0.0,2.296502194779694e-06,7.455471740428356e-06,2.6241768273845294e-06,6.7481766742946835e-06
N60.11,0.0,0.0,0.0,0.0,818.0,476.0,171.0,101.0,0.0,0.0,0.0,0.0,4.4620873998332294e-06,1.4426034749771942e-05,3.138001660718563e-06,7.099644209414199e-06
N60.12,0.0,0.0,0.0,0.0,825.0,464.0,181.0,99.0,0.0,0.0,0.0,0.0,4.500271521836692e-06,1.4062353201458363e-05,3.321510529766432e-06,6.959057195366392e-06
N60.19,0.0,0.0,0.0,0.0,1012.0,482.0,219.0,140.0,0.0,0.0,0.0,0.0,5.520333066786342e-06,1.460787552392873e-05,4.018844232148335e-06,9.841090983346414e-06
N60.21,0.0,0.0,0.0,0.0,459.0,254.0,111.0,59.0,0.0,0.0,0.0,0.0,2.503787428512778e-06,7.697926105970741e-06,2.036948446431348e-06,4.147316914410274e-06
N60.22,0.0,0.0,0.0,0.0,529.0,241.0,115.0,56.0,0.0,0.0,0.0,0.0,2.885628648547406e-06,7.303937761964365e-06,2.1103519940504957e-06,3.936436393338565e-06
N60.29,0.0,0.0,0.0,0.0,501.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732892160533555e-06,6.031052342866841e-06,0.0,0.0
N60.31,0.0,0.0,0.0,0.0,367.0,191.0,144.0,74.0,0.0,0.0,0.0,0.0,2.0019389678958376e-06,5.788597977324456e-06,2.6425277142893164e-06,5.201719519768819e-06
N60.32,0.0,0.0,0.0,0.0,360.0,181.0,137.0,66.0,0.0,0.0,0.0,0.0,1.9637548458923748e-06,5.4855300203964736e-06,2.5140715059558077e-06,4.639371463577595e-06
N60.81,0.0,0.0,0.0,0.0,435.0,185.0,130.0,63.0,0.0,0.0,0.0,0.0,2.3728704387866195e-06,5.606757203167666e-06,2.3856152976222994e-06,4.428490942505887e-06
N60.82,0.0,0.0,0.0,0.0,397.0,199.0,122.0,64.0,0.0,0.0,0.0,0.0,2.1655852050535355e-06,6.031052342866841e-06,2.238808202384004e-06,4.498784449529789e-06
N60.89,0.0,0.0,0.0,0.0,390.0,161.0,132.0,63.0,0.0,0.0,0.0,0.0,2.1274010830500727e-06,4.879394106540509e-06,2.422317071431873e-06,4.428490942505887e-06
N61.0,0.0,0.0,0.0,0.0,954.0,505.0,216.0,127.0,0.0,0.0,0.0,0.0,5.203950341614793e-06,1.5304931824863088e-05,3.963791571433975e-06,8.927275392035676e-06
N61.1,0.0,0.0,0.0,0.0,1344.0,428.0,331.0,118.0,0.0,0.0,0.0,0.0,7.331351424664866e-06,1.2971308556517629e-05,6.07414356548447e-06,8.294633828820548e-06
N62.,0.0,0.0,0.0,0.0,17655.0,4913.0,5508.0,1847.0,0.0,0.0,0.0,0.0,9.63058105673052e-05,0.00014889728723871753,0.00010107668507156635,0.00012983210747314876
N63.,0.0,0.0,0.0,0.0,1780.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,9.709676738023409e-06,3.239796459560127e-05,0.0,0.0
N63.0,0.0,0.0,0.0,0.0,3652.0,2244.0,1069.0,712.0,0.0,0.0,0.0,0.0,1.9921201936663756e-05,6.800844953463916e-05,1.9617098101217215e-05,5.0048977001018905e-05
N63.10,0.0,0.0,0.0,0.0,2529.0,1560.0,797.0,501.0,0.0,0.0,0.0,0.0,1.3795377792393932e-05,4.7278601280765185e-05,1.4625656863115175e-05,3.521704701897538e-05
N63.11,0.0,0.0,0.0,0.0,1001.0,674.0,245.0,193.0,0.0,0.0,0.0,0.0,5.460329446495186e-06,2.0426780296945985e-05,4.495967291672795e-06,1.356664685561327e-05
N63.12,0.0,0.0,0.0,0.0,415.0,293.0,123.0,97.0,0.0,0.0,0.0,0.0,2.2637729473481543e-06,8.879891137989871e-06,2.257159089288791e-06,6.818470181318587e-06
N63.13,0.0,0.0,0.0,0.0,375.0,273.0,114.0,88.0,0.0,0.0,0.0,0.0,2.0455779644712235e-06,8.273755224133907e-06,2.0920011071457087e-06,6.18582861810346e-06
N63.14,0.0,0.0,0.0,0.0,275.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000905072788973e-06,6.243199912716428e-06,0.0,0.0
N63.15,0.0,0.0,0.0,0.0,256.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3964478904123553e-06,5.606757203167666e-06,0.0,0.0
N63.20,0.0,0.0,0.0,0.0,2613.0,1626.0,779.0,534.0,0.0,0.0,0.0,0.0,1.4253587256435487e-05,4.927884979648987e-05,1.429534089882901e-05,3.753673275076418e-05
N63.21,0.0,0.0,0.0,0.0,902.0,631.0,214.0,165.0,0.0,0.0,0.0,0.0,4.920296863874783e-06,1.9123588082155662e-05,3.927089797624401e-06,1.1598428658943988e-05
N63.22,0.0,0.0,0.0,0.0,425.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3183216930673867e-06,9.304186277689047e-06,0.0,0.0
N63.23,0.0,0.0,0.0,0.0,353.0,265.0,107.0,81.0,0.0,0.0,0.0,0.0,1.925570723888912e-06,8.031300858591522e-06,1.9635448988122004e-06,5.693774068936139e-06
N63.24,0.0,0.0,0.0,0.0,363.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9801194696081444e-06,7.182710579193173e-06,0.0,0.0
N63.25,0.0,0.0,0.0,0.0,222.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2109821549669643e-06,4.879394106540509e-06,0.0,0.0
N63.31,0.0,0.0,0.0,0.0,398.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1710400796254587e-06,9.24357268630345e-06,0.0,0.0
N63.32,0.0,0.0,0.0,0.0,396.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1601303304816123e-06,9.334493073381845e-06,0.0,0.0
N63.41,0.0,0.0,0.0,0.0,789.0,574.0,262.0,183.0,0.0,0.0,0.0,0.0,4.303896037247454e-06,1.7396100727666165e-05,4.807932369054173e-06,1.2863711785374241e-05
N63.42,0.0,0.0,0.0,0.0,852.0,598.0,244.0,177.0,0.0,0.0,0.0,0.0,4.64755313527862e-06,1.812346382429332e-05,4.477616404768008e-06,1.2441950743230823e-05
N64.1,0.0,0.0,0.0,0.0,327.0,156.0,107.0,46.0,0.0,0.0,0.0,0.0,1.783743985018907e-06,4.727860128076519e-06,1.9635448988122004e-06,3.233501323099536e-06
N64.3,0.0,0.0,0.0,0.0,520.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,2.836534777400097e-06,7.425164944735558e-06,0.0,0.0
N64.4,0.0,0.0,0.0,0.0,9814.0,5513.0,2763.0,1782.0,0.0,0.0,0.0,0.0,5.35341390488549e-05,0.00016708136465439646,5.070350051792626e-05,0.00012526302951659506
N64.52,0.0,0.0,0.0,0.0,1641.0,743.0,423.0,212.0,0.0,0.0,0.0,0.0,8.951449172526074e-06,2.251794919974906e-05,7.762425160724866e-06,1.4902223489067427e-05
